"","itvid","itvRegieParentId","itvTargetId","itvInterventieOptieId","probId","probProbleemOptieId","lgscoreId","lgscoreScore","lgId","casId","tgid","casTargetId","ptid","sclSubjectId","sclId","sclCollectionId"
"1371",3978,10236,1176,2,7827,22,6897,5,2,10236,5,10283,4,1176,13729,10283
"1372",3985,8849,7661,183,7833,77,6903,5,6,8849,8,8871,11,7661,11759,8871
"1373",3986,8849,7661,23,7833,77,6903,5,6,8849,8,8871,11,7661,11759,8871
"1374",3987,8849,7661,185,7834,91,6904,5,9,8849,8,8871,11,7661,11759,8871
"1375",3995,1831,9970,181,7835,4,6905,5,3,1831,8,1831,11,9970,1831,1831
"1376",4005,7819,11735,24,7857,38,6926,5,6,7819,5,7819,4,11735,10237,7819
"1377",4009,9091,13850,24,7859,38,6928,5,6,9091,5,9118,4,13850,12075,9118
"1378",4010,9087,13847,24,7860,38,6929,5,6,9087,5,9114,4,13847,12071,9114
"1379",4016,9628,804,195,7864,34,6933,5,3,9628,13,9662,11,804,12872,9662
"1380",4020,9628,804,189,7864,34,6933,5,3,9628,13,9662,11,804,12872,9662
"1381",4044,2289,1068,108,7865,38,6934,5,6,2289,10,2289,12,1068,2289,2289
"1382",4024,10310,8239,108,7871,4,6940,5,3,10310,13,10357,11,8239,13832,10357
"1383",4028,1523,5872,128,7874,14,6943,5,1,1523,13,1523,11,5872,1523,1523
"1384",4029,1523,5872,94,7874,14,6943,5,1,1523,13,1523,11,5872,1523,1523
"1385",4032,6140,7747,27,7877,34,6946,5,3,6140,13,6140,11,7747,8290,6140
"1386",4033,6140,7747,185,7878,91,6947,5,9,6140,13,6140,11,7747,8290,6140
"1387",4101,10262,9653,171,7892,86,6958,5,8,10262,105,10309,2,9653,13762,10309
"1388",4057,9904,14361,185,7905,61,6967,5,9,9904,8,9938,11,14361,13282,9938
"1389",4062,10333,13356,209,7908,77,6970,5,6,10333,8,10380,11,13356,13857,10380
"1390",4063,10333,13356,58,7908,77,6970,5,6,10333,8,10380,11,13356,13857,10380
"1391",4066,9400,14354,24,7911,38,6973,5,6,9400,10,9429,12,14354,12467,9429
"1392",4067,9400,14354,210,7911,38,6973,5,6,9400,10,9429,12,14354,12467,9429
"1393",4081,10265,13368,108,7936,22,6997,5,2,10265,10,10312,12,13368,13765,10312
"1394",4083,10316,15984,128,7937,13,6998,5,1,10316,5,10363,4,15984,13838,10363
"1395",4086,1457,4448,173,7946,4,7006,5,3,1457,13,1457,11,4448,1457,1457
"1396",6307,1457,4448,217,7947,77,7007,5,6,1457,13,1457,11,4448,1457,1457
"1397",4096,1052,5295,2,7954,22,7014,5,2,1052,126,1052,12,5295,1052,1052
"1398",4097,1052,5295,199,7956,31,7016,5,4,1052,126,1052,12,5295,1052,1052
"1399",4113,1451,2132,183,7980,77,7039,5,6,1451,13,1451,11,2132,1451,1451
"1400",4116,10191,8630,205,7982,4,7041,5,3,10191,13,10238,11,8630,13675,10238
"1401",4117,1380,2168,108,7983,34,7042,5,3,1380,13,1380,11,2168,1380,1380
"1402",4118,1380,2168,148,7983,34,7042,5,3,1380,13,1380,11,2168,1380,1380
"1403",6509,1443,3995,217,7992,77,7051,5,6,1443,13,1443,11,3995,1443,1443
"1404",5397,10416,4255,212,7994,34,7053,5,3,10416,13,10463,11,4255,13948,10463
"1405",4134,10168,15663,92,7996,61,7055,10,9,10168,10,10215,12,15663,13644,10215
"1406",4428,10488,16198,24,8010,115,7067,5,6,10488,105,10536,2,16198,14071,10536
"1407",4433,10488,16198,217,8010,115,7067,5,6,10488,105,10536,2,16198,14071,10536
"1408",4430,10488,16198,71,8010,115,7067,5,6,10488,105,10536,2,16198,14071,10536
"1409",4434,10488,16198,1,8014,107,7067,5,6,10488,105,10536,2,16198,14071,10536
"1410",4429,10488,16198,16,8011,13,7068,5,5,10488,105,10536,2,16198,14071,10536
"1411",4431,10488,16198,142,8013,114,7070,5,8,10488,105,10536,2,16198,14071,10536
"1412",4432,10488,16198,208,8013,114,7070,5,8,10488,105,10536,2,16198,14071,10536
"1413",4158,876,4885,30,8021,36,7085,5,5,876,5,876,4,4885,876,876
"1414",4165,10243,430,36,8022,35,7086,5,5,10243,10,10290,12,430,13736,10290
"1415",4166,10243,430,108,8023,38,7087,5,6,10243,10,10290,12,430,13736,10290
"1416",4176,10501,12885,134,8049,4,7111,5,3,10501,8,10549,11,12885,14093,10549
"1417",5691,10537,14912,219,8051,77,7114,5,6,10537,8,10585,11,14912,14151,10585
"1418",4315,10537,14912,140,8051,77,7114,5,6,10537,8,10585,11,14912,14151,10585
"1419",4180,10536,5246,175,8053,4,7115,5,3,10536,8,10584,11,5246,14150,10584
"1420",4184,10553,494,170,8056,91,7118,5,9,10553,8,10603,11,494,14177,10603
"1421",4186,1776,5809,108,8057,34,7119,5,3,1776,8,1776,11,5809,1776,1776
"1422",4209,1517,5621,189,8088,4,7150,5,3,1517,10,1517,12,5621,1517,1517
"1423",4213,9835,11516,181,8092,4,7154,5,3,9835,13,9869,11,11516,13192,9869
"1424",4217,10583,11481,170,8095,91,7157,5,9,10583,13,10633,11,11481,14210,10633
"1425",4232,1528,807,24,8107,77,7173,10,6,1528,13,1528,11,807,1528,1528
"1426",4261,9805,15153,73,8132,31,7199,5,4,9805,126,9839,12,15153,13150,9839
"1427",4268,1290,2904,205,8139,4,7202,5,3,1290,8,1290,11,2904,1290,1290
"1428",4278,10683,16547,183,8146,4,7217,5,3,10683,13,10735,11,16547,14334,10735
"1429",4294,1594,304,140,8157,77,7236,5,6,1594,10,1594,12,304,1594,1594
"1430",4295,1594,304,108,8158,34,7237,5,3,1594,10,1594,12,304,1594,1594
"1431",4766,9987,14538,140,8163,77,7249,5,6,9987,13,10027,11,14538,13407,10027
"1432",4301,9987,14538,108,8163,77,7249,5,6,9987,13,10027,11,14538,13407,10027
"1433",4302,9987,14538,185,8164,91,7250,5,9,9987,13,10027,11,14538,13407,10027
"1434",4305,1729,8978,108,8167,77,7253,5,6,1729,13,1729,11,8978,1729,1729
"1435",6201,987,2189,219,8185,38,7336,5,6,987,5,987,4,2189,987,987
"1436",4363,1941,1676,16,8223,13,7372,5,1,1941,126,1941,12,1676,1941,1941
"1437",4369,10870,14694,191,8227,38,7415,5,6,10870,105,10934,2,14694,14581,10934
"1438",4372,1436,4371,108,8229,34,7417,5,3,1436,8,1436,11,4371,1436,1436
"1439",4379,10905,5041,108,8233,38,7422,5,6,10905,8,10977,11,5041,14637,10977
"1440",4797,10975,15743,89,8253,105,7471,5,2,10975,119,11054,22,15743,14743,11054
"1441",4796,10975,15743,89,8632,35,7472,5,5,10975,119,11054,22,15743,14743,11054
"1442",4397,10538,16319,106,8268,103,7486,5,4,10538,10,10586,12,16319,14152,10586
"1443",4440,8859,13495,181,8287,4,7517,5,3,8859,8,8881,11,13495,11769,8881
"1444",4443,10389,16073,183,8290,34,7520,5,3,10389,8,10436,11,16073,13919,10436
"1445",4458,10433,16127,36,8304,58,7536,5,5,10433,10,10480,12,16127,13988,10480
"1446",5740,9039,10013,157,8311,4,7550,5,3,9039,13,9064,11,10013,12003,9064
"1447",4470,11104,16637,108,8312,4,7551,5,3,11104,13,11229,11,16637,14970,11229
"1448",5420,7795,4565,148,8313,4,7552,5,3,7795,13,7795,11,4565,10209,7795
"1449",4472,7795,4565,108,8313,4,7552,5,3,7795,13,7795,11,4565,10209,7795
"1450",4473,7795,4565,181,8313,4,7552,5,3,7795,13,7795,11,4565,10209,7795
"1451",4747,10979,15029,183,8322,4,7588,5,3,10979,8,11058,11,15029,14747,11058
"1452",4484,10979,15029,108,8322,4,7588,5,3,10979,8,11058,11,15029,14747,11058
"1453",4485,10979,15029,181,8322,4,7588,5,3,10979,8,11058,11,15029,14747,11058
"1454",4558,9971,15420,108,8326,38,7617,5,6,9971,5,10011,4,15420,13390,10011
"1455",4492,11249,17755,24,8327,38,7618,5,6,11249,5,11481,4,17755,15551,11481
"1456",4493,11248,17754,24,8328,38,7619,5,6,11248,5,11479,4,17754,15550,11479
"1457",4502,11279,15712,205,8335,4,7625,5,3,11279,13,11524,11,15712,15622,11524
"1458",4503,11279,15712,181,8335,4,7625,5,3,11279,13,11524,11,15712,15622,11524
"1459",4728,11281,17228,181,8337,4,7627,5,3,11281,13,11528,11,17228,15624,11528
"1460",4506,11282,17109,108,8338,34,7628,5,3,11282,13,11530,11,17109,15625,11530
"1461",4964,11369,18016,24,8348,38,7644,5,6,11369,25,11658,12,18016,15859,11658
"1462",4513,10723,8953,108,8355,4,7651,5,3,10723,8,10775,11,8953,14382,10775
"1463",4514,10723,8953,207,8355,4,7651,5,3,10723,8,10775,11,8953,14382,10775
"1464",4515,10723,8953,145,8356,77,7652,5,6,10723,8,10775,11,8953,14382,10775
"1465",4525,11303,17860,108,8362,34,7659,5,3,11303,8,11567,11,17860,15685,11567
"1466",5171,11358,17993,101,8377,34,7679,5,4,11358,13,11642,11,17993,15833,11642
"1467",5459,11008,13168,7,8850,40,7700,5,6,11008,119,11090,22,13168,14784,11090
"1468",5456,11008,13168,210,8850,40,7700,5,6,11008,119,11090,22,13168,14784,11090
"1469",5054,11008,13168,158,8397,28,7701,5,4,11008,119,11090,22,13168,14784,11090
"1470",4837,11434,9905,183,8398,10,7702,5,3,11434,119,11739,22,9905,15997,11739
"1471",5001,11427,17795,183,8420,4,7725,5,3,11427,13,11732,11,17795,15990,11732
"1472",4578,11427,17795,108,8420,4,7725,5,3,11427,13,11732,11,17795,15990,11732
"1473",4583,1339,3607,148,8423,4,7727,5,3,1339,13,1339,11,3607,1339,1339
"1474",5028,11467,17905,207,8426,4,7732,5,3,11467,8,11785,11,17905,16075,11785
"1475",4592,11468,14665,170,8430,91,7736,5,9,11468,25,11787,12,14665,16076,11787
"1476",4601,10662,15413,183,8436,77,7742,5,6,10662,25,10713,12,15413,14312,10713
"1477",4633,1436,4371,140,8465,77,7779,5,6,1436,8,1436,11,4371,1436,1436
"1478",4644,11550,18413,24,8470,38,7784,5,6,11550,5,11894,4,18413,16304,11894
"1479",4646,8229,1530,24,8476,38,7788,5,6,8229,5,8229,4,1530,10840,8229
"1480",5102,8229,1530,108,8476,38,7788,5,6,8229,5,8229,4,1530,10840,8229
"1481",4820,11686,18687,108,8488,38,7796,5,6,11686,5,12088,4,18687,16619,12088
"1482",4667,8348,7436,181,8497,4,7803,5,3,8348,8,8348,11,7436,10982,8348
"1483",4673,10980,12263,181,8500,4,7806,5,3,10980,8,11060,11,12263,14748,11060
"1484",4674,1230,3306,143,8501,23,7807,5,2,1230,8,1230,11,3306,1230,1230
"1485",4904,10108,15230,161,8519,91,7830,5,9,10108,8,10153,11,15230,13564,10153
"1486",4690,8895,3250,108,8530,91,7841,5,9,8895,119,8917,22,3250,11813,8917
"1487",4704,8185,12345,143,8553,23,7871,5,2,8185,13,8185,11,12345,10793,8185
"1488",6068,7850,11765,219,8556,4,7874,5,3,7850,8,7850,11,11765,10272,7850
"1489",6279,11281,17228,271,8571,77,7902,5,6,11281,13,11528,11,17228,15624,11528
"1490",4751,11785,18933,71,8584,31,7916,5,4,11785,126,12236,12,18933,16919,12236
"1491",4750,11646,18604,199,8582,100,7923,5,4,11646,126,12030,12,18604,16526,12030
"1492",5070,9019,13767,108,8593,38,7929,5,6,9019,5,9044,4,13767,11983,9044
"1493",4755,11754,1157,24,8595,38,7931,5,6,11754,5,12193,4,1157,16832,12193
"1494",6199,9969,15410,219,8596,38,7933,5,6,9969,5,10009,4,15410,13388,10009
"1495",4783,11853,9440,183,8622,38,7966,5,6,11853,8,12324,11,9440,17084,12324
"1496",4788,11758,18864,108,8625,4,7969,5,3,11758,8,12198,11,18864,16843,12198
"1497",4789,11759,3087,108,8626,4,7970,5,3,11759,8,12199,11,3087,16844,12199
"1498",4790,11759,3087,181,8626,4,7970,5,3,11759,8,12199,11,3087,16844,12199
"1499",4798,10976,15744,142,8633,113,7985,5,8,10976,119,11055,22,15744,14744,11055
"1500",4802,10975,15743,49,8635,18,7987,5,1,10975,119,11054,22,15743,14743,11054
"1501",6415,8865,13443,1,8637,22,7989,5,2,8865,119,8887,22,13443,11775,8887
"1502",4813,714,3482,36,8640,36,7992,10,5,714,5,714,4,3482,714,714
"1503",4832,11978,5768,108,8645,4,8001,5,3,11978,10,12494,12,5768,17419,12494
"1504",5290,11912,19204,7,8662,38,8024,5,6,11912,119,12401,22,19204,17220,12401
"1505",5089,11912,19204,123,8663,31,8025,10,4,11912,119,12401,22,19204,17220,12401
"1506",6205,7617,11314,217,8668,77,8030,5,6,7617,8,7617,11,11314,9792,7617
"1507",4852,11628,13314,183,8681,77,8043,5,6,11628,8,12000,11,13314,16487,12000
"1508",4853,11628,13314,71,8681,77,8043,5,6,11628,8,12000,11,13314,16487,12000
"1509",4854,11628,13314,108,8681,77,8043,5,6,11628,8,12000,11,13314,16487,12000
"1510",4855,11628,13314,108,8682,61,8044,5,9,11628,8,12000,11,13314,16487,12000
"1511",4870,10580,5656,71,8692,77,8076,5,6,10580,13,10630,11,5656,14204,10630
"1512",4871,10580,5656,108,8692,77,8076,5,6,10580,13,10630,11,5656,14204,10630
"1513",4872,10580,5656,183,8692,77,8076,5,6,10580,13,10630,11,5656,14204,10630
"1514",4874,12158,13936,183,8694,77,8078,5,6,12158,13,12760,11,13936,17960,12760
"1515",6152,11922,6847,24,9653,38,8099,5,6,11922,5,12415,4,6847,17261,12415
"1516",4922,9784,15099,183,8752,4,8136,5,3,9784,13,9818,11,15099,13123,9818
"1517",4923,9784,15099,173,8752,4,8136,5,3,9784,13,9818,11,15099,13123,9818
"1518",6018,7832,11753,217,8759,77,8149,5,6,7832,8,7832,11,11753,10254,7832
"1519",4934,12129,19752,173,8760,4,8150,5,3,12129,8,12718,11,19752,17869,12718
"1520",4935,4157,4547,108,8762,4,8152,5,3,4157,8,4157,11,4547,6307,4157
"1521",4936,4157,4547,158,8762,4,8152,5,3,4157,8,4157,11,4547,6307,4157
"1522",4937,4157,4547,189,8762,4,8152,5,3,4157,8,4157,11,4547,6307,4157
"1523",4941,12362,13323,181,8763,4,8153,5,3,12362,8,13005,11,13323,18399,13005
"1524",4958,100,3091,191,8779,38,8169,5,6,100,105,100,2,22614,21209,14547
"1525",4958,100,3091,191,8779,38,8169,5,6,100,105,100,2,3091,100,100
"1526",4970,11970,850,183,8792,4,8179,5,3,11970,25,12483,12,850,17411,12483
"1527",4982,12466,6164,181,8796,4,8183,5,3,12466,8,13144,11,6164,18614,13144
"1528",4985,10620,16460,24,8798,38,8207,5,6,10620,5,10671,4,16460,14264,10671
"1529",4986,9968,15409,24,8799,38,8208,5,6,9968,5,10008,4,15409,13387,10008
"1530",4996,788,1988,24,8807,38,8218,5,6,788,5,788,4,1988,788,788
"1531",5778,788,1988,108,8807,38,8218,5,6,788,5,788,4,1988,788,788
"1532",5003,12440,15695,183,8811,4,8222,5,3,12440,13,13105,11,15695,18556,13105
"1533",5006,12440,15695,181,8811,4,8222,5,3,12440,13,13105,11,15695,18556,13105
"1534",5010,12554,12417,108,8814,4,8225,5,3,12554,13,13252,11,12417,18799,13252
"1535",5012,12617,20454,108,8815,4,8226,5,3,12617,13,13341,11,20454,18955,13341
"1536",5013,12617,20454,183,8815,4,8226,5,3,12617,13,13341,11,20454,18955,13341
"1537",5019,12575,20580,24,8819,38,8231,5,6,12575,5,13279,4,20580,18847,13279
"1538",5030,11471,408,140,8834,77,8249,5,6,11471,25,11791,12,408,16081,11791
"1539",5422,9657,9403,181,8844,4,8257,5,3,9657,13,9691,11,9403,12933,9691
"1540",5042,1123,10114,24,8845,38,8258,10,6,1123,5,1123,4,10114,1123,1123
"1541",5044,8179,12360,24,8846,38,8259,5,6,8179,25,8179,12,12360,10782,8179
"1542",5045,1126,963,108,8847,38,8260,5,6,1126,5,1126,4,963,1126,1126
"1543",5058,11008,13168,49,8851,17,8263,5,1,11008,119,11090,22,13168,14784,11090
"1544",5060,12731,679,195,8852,4,8264,5,3,12731,25,13483,12,679,19221,13483
"1545",5065,12691,6601,183,8855,4,8267,5,3,12691,8,13437,11,6601,19113,13437
"1546",6179,2824,942,108,8857,38,8269,5,6,2824,5,2824,4,942,2824,2824
"1547",5069,1037,1383,2,8858,22,8270,5,2,1037,5,1037,4,1383,1037,1037
"1548",5328,12733,9546,181,8871,4,8285,5,3,12733,13,13494,11,9546,19242,13494
"1549",5106,326,4392,24,8895,38,8343,5,6,326,5,326,4,4392,326,326
"1550",5107,12836,21159,195,8896,4,8344,5,3,12836,8,13631,11,21159,19504,13631
"1551",5108,12836,21159,181,8896,4,8344,5,3,12836,8,13631,11,21159,19504,13631
"1552",5112,11969,18893,195,8897,4,8345,5,3,11969,8,12482,11,18893,17409,12482
"1553",5489,13127,21730,108,9228,38,8347,5,6,13127,5,14015,4,21730,20171,14015
"1554",5121,920,3560,24,8902,38,8351,5,6,920,5,920,4,3560,920,920
"1555",5123,11296,17834,24,8905,9,8354,5,4,11296,5,11551,4,17834,15661,11551
"1556",5135,12926,18912,173,8911,4,8359,5,3,12926,13,13745,11,18912,19684,13745
"1557",5442,13064,21201,108,8912,4,8360,5,3,13064,13,13929,11,21201,20034,13929
"1558",5136,13064,21201,27,8912,4,8360,5,3,13064,13,13929,11,21201,20034,13929
"1559",5774,1776,5809,217,8916,77,8365,5,6,1776,8,1776,11,5809,1776,1776
"1560",5146,13048,6636,183,8917,4,8366,5,3,13048,8,13903,11,6636,19981,13903
"1561",5622,13048,6636,181,8917,4,8366,5,3,13048,8,13903,11,6636,19981,13903
"1562",5149,13110,21517,183,8919,4,8368,5,3,13110,8,13993,11,21517,20144,13993
"1563",5150,13110,21517,181,8919,4,8368,5,3,13110,8,13993,11,21517,20144,13993
"1564",5152,13111,21203,181,8920,4,8369,5,3,13111,8,13994,11,21203,20145,13994
"1565",5153,13111,21203,183,8920,4,8369,5,3,13111,8,13994,11,21203,20145,13994
"1566",5154,4157,4547,170,8921,91,8370,5,9,4157,8,4157,11,4547,6307,4157
"1567",5159,13193,619,181,8925,4,8374,5,3,13193,8,14088,11,619,20302,14088
"1568",5160,13193,619,183,8925,4,8374,5,3,13193,8,14088,11,619,20302,14088
"1569",5207,8470,12764,181,8984,4,8434,5,3,8470,8,8470,11,12764,11140,8470
"1570",5457,13386,16184,183,8991,79,8457,5,8,13386,119,14349,22,16184,20817,14349
"1571",5458,13386,16184,139,8991,79,8457,5,8,13386,119,14349,22,16184,20817,14349
"1572",5219,13386,16184,152,8991,79,8457,5,8,13386,119,14349,22,16184,20817,14349
"1573",5242,12918,21306,108,9013,38,8492,5,6,12918,5,13736,4,21306,19674,13736
"1574",5247,13442,22474,24,9017,38,8496,5,6,13442,5,14416,4,22474,20980,14416
"1575",6200,13442,22474,219,9017,38,8496,5,6,13442,5,14416,4,22474,20980,14416
"1576",5252,8844,8266,71,9022,4,8501,5,6,8844,8,8866,11,8266,11754,8866
"1577",5258,13450,21378,24,9027,38,8507,5,6,13450,11,14426,2,21378,20991,14426
"1578",5263,840,1519,108,9034,38,8521,5,6,840,25,840,12,1519,840,840
"1579",5284,10590,16406,108,9049,113,8536,5,6,10590,119,10641,22,16406,14218,10641
"1580",5315,12542,20238,212,9076,113,8576,5,7,12542,119,13237,22,20238,18770,13237
"1581",5319,10590,16406,212,9079,113,8578,5,7,10590,119,10641,22,16406,14218,10641
"1582",5320,8865,13443,212,9080,113,8579,5,7,8865,119,8887,22,13443,11775,8887
"1583",5931,11821,19021,212,9084,113,8583,5,7,11821,119,12282,22,19021,16989,12282
"1584",5529,12849,20931,1,9101,22,8616,5,2,12849,119,13645,22,20931,19520,13645
"1585",5494,1193,2154,108,9120,93,8646,5,4,1193,13,1193,11,2154,1193,1193
"1586",5377,13785,18001,153,9136,4,8662,5,3,13785,8,14843,11,18001,21753,14843
"1587",5399,13657,22813,181,9148,4,8681,5,3,13657,13,14681,11,22813,21468,14681
"1588",5404,7112,9492,181,9149,4,8682,5,3,7112,13,7112,11,9492,9262,7112
"1589",5664,10625,10108,139,9153,4,8686,5,3,10625,8,10676,11,10108,14269,10676
"1590",5418,9630,2227,108,9155,4,8707,5,3,9630,13,9664,11,2227,12874,9664
"1591",5427,1051,8446,24,9166,38,8711,5,6,1051,5,1051,4,8446,1051,1051
"1592",5746,9288,10192,144,9168,4,8713,5,3,9288,8,9315,11,10192,12338,9315
"1593",5446,11104,16637,170,9177,91,8721,5,9,11104,13,11229,11,16637,14970,11229
"1594",5454,14215,15417,217,9182,4,8727,5,3,14215,8,15361,11,15417,22626,15361
"1595",5464,1233,2956,148,9203,4,8746,5,3,1233,13,1233,11,2956,1233,1233
"1596",5465,1233,2956,134,9203,4,8746,5,3,1233,13,1233,11,2956,1233,1233
"1597",5480,14183,848,108,9225,4,8770,5,3,14183,8,15327,11,848,22578,15327
"1598",5491,1674,8253,30,9234,91,8798,5,9,1674,13,1674,11,8253,1674,1674
"1599",5511,9615,14776,181,9246,4,8810,5,3,9615,13,9649,11,14776,12855,9649
"1600",5887,9615,14776,148,9246,4,8810,5,3,9615,13,9649,11,14776,12855,9649
"1601",5522,12845,1911,71,9251,103,8815,5,4,12845,8,13641,11,1911,19516,13641
"1602",5528,12849,20931,7,9256,77,8822,5,6,12849,119,13645,22,20931,19520,13645
"1603",5570,11972,7344,181,9286,4,8857,5,3,11972,13,12485,11,7344,17413,12485
"1604",5573,12926,18912,219,9288,77,8859,5,6,12926,13,13745,11,18912,19684,13745
"1605",5579,15290,13227,170,9294,91,8864,5,9,15290,8,16453,11,13227,23764,16453
"1606",5595,13311,6508,173,9300,4,8870,5,3,13311,13,14255,11,6508,20613,14255
"1607",5596,13311,6508,217,9300,4,8870,5,3,13311,13,14255,11,6508,20613,14255
"1608",5598,11183,6534,219,9301,4,8871,5,3,11183,13,11369,11,6534,15307,11369
"1609",5694,13635,9777,170,9360,91,8956,5,9,13635,13,14655,11,9777,21436,14655
"1610",5663,8849,7661,108,9362,4,8960,5,3,8849,8,8871,11,7661,11759,8871
"1611",5666,13297,16808,181,9363,4,8961,5,3,13297,8,14239,11,16808,20587,14239
"1612",5888,16000,25353,148,9369,4,8968,5,3,16000,13,17342,11,25353,25382,17342
"1613",5678,16000,25353,183,9369,4,8968,5,3,16000,13,17342,11,25353,25382,17342
"1614",5679,16000,25353,108,9369,4,8968,5,3,16000,13,17342,11,25353,25382,17342
"1615",5683,16000,25353,24,9372,77,8971,5,6,16000,13,17342,11,25353,25382,17342
"1616",5699,860,2207,108,9383,38,8984,5,6,860,5,860,4,2207,860,860
"1617",5700,860,2207,24,9383,38,8984,5,6,860,5,860,4,2207,860,860
"1618",5713,10184,8808,183,9394,4,8995,5,3,10184,13,10231,11,8808,13668,10231
"1619",5806,16105,25658,181,9409,4,9009,5,3,16105,13,17479,11,25658,25717,17479
"1620",5736,16105,25658,183,9409,4,9009,5,3,16105,13,17479,11,25658,25717,17479
"1621",5737,16105,25658,156,9409,4,9009,5,3,16105,13,17479,11,25658,25717,17479
"1622",5762,15663,24665,108,9428,38,9042,5,6,15663,5,16921,4,24665,24598,16921
"1623",5769,15962,12367,23,9443,77,9062,5,6,15962,13,17289,11,12367,25267,17289
"1624",5977,16729,26585,181,9491,4,9112,5,3,16729,5,18241,4,26585,27109,18241
"1625",5851,16747,26875,180,9495,77,9115,5,6,16747,8,18270,11,26875,27156,18270
"1626",5858,13808,23053,108,9500,4,9120,5,3,13808,25,14869,12,23053,21802,14869
"1627",5877,12263,4295,217,9517,77,9134,5,6,12263,13,12886,11,4295,18211,12886
"1628",5880,12263,4295,181,9518,4,9135,5,3,12263,13,12886,11,4295,18211,12886
"1629",5882,16812,7698,181,9520,4,9137,5,3,16812,13,18345,11,7698,27278,18345
"1630",5884,9010,9184,183,9521,4,9138,5,3,9010,13,9035,11,9184,11974,9035
"1631",5885,9010,9184,181,9521,4,9138,5,3,9010,13,9035,11,9184,11974,9035
"1632",5886,9010,9184,205,9521,4,9138,5,3,9010,13,9035,11,9184,11974,9035
"1633",5958,16396,18329,181,9544,4,9166,5,3,16396,8,17839,11,18329,26352,17839
"1634",5960,8886,13536,181,9545,4,9167,5,3,8886,8,8908,11,13536,11804,8908
"1635",5992,19169,34179,199,9567,31,9193,5,4,19169,126,20769,12,34179,30005,20769
"1636",6022,19334,35290,181,9579,4,9203,5,3,19334,8,20976,11,35290,30441,20976
"1637",6040,19143,26962,212,9587,113,9227,5,7,19143,119,20727,22,26962,29887,20727
"1638",6044,19357,35519,181,9589,77,9229,5,6,19357,8,21009,11,35519,30513,21009
"1639",6156,10034,15523,273,9614,113,9259,5,3,10034,5,10074,4,15523,13463,10074
"1640",6154,10034,15523,108,9656,38,9305,5,6,10034,5,10074,4,15523,13463,10074
"1641",6155,10034,15523,24,9656,38,9305,5,6,10034,5,10074,4,15523,13463,10074
"1642",6218,13899,23272,181,9702,4,9350,5,3,13899,8,14974,11,23272,21968,14974
"1643",6310,1803,9691,217,9845,77,9482,5,6,1803,13,1803,11,9691,1803,1803
"1644",6336,10495,9872,217,9857,4,9508,5,3,10495,13,10543,11,9872,14078,10543
"1645",6525,12273,20001,24,10049,38,9728,5,6,12273,5,12896,4,20001,18221,12896
"1646",6603,1102,8863,219,10186,38,9867,5,6,1102,5,1102,4,8863,1102,1102
"1647",6616,10474,11945,143,10203,23,9882,5,2,10474,8,10522,11,11945,14057,10522
"1648",6617,10474,11945,108,10204,38,9883,5,6,10474,8,10522,11,11945,14057,10522
"1649",6618,10474,11945,101,10204,38,9883,5,6,10474,8,10522,11,11945,14057,10522
